"participant","session","assignmentId","projectId","date","practiceTrial.started","practiceTrial.stopped","tooLate.started","tooLate.stopped","blank.started","blank.stopped","trials_pract.thisRepN","trials_pract.thisTrialN","trials_pract.thisN","trials_pract.thisIndex","trials_pract.ran","delay_pract","amount_pract","responseMade","key","rt","trial.started","trial.stopped","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","delay","amount","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials_2.ran","block","trial","taskType"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,85.1576,85.1578,85.1578,85.5073,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5131,82.161,85.1574,0,5,5,74,1,90,33,NA,NA,NA,NA,NA,1,6,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,88.5046,88.5047,88.5047,88.8535,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.4807,85.5113,88.5043,0,6,6,69,1,60,40,NA,NA,NA,NA,NA,1,7,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,91.8514,91.8516,91.8517,92.2009,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.3828,88.8565,91.8511,0,7,7,89,1,100,54,NA,NA,NA,NA,NA,1,8,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,95.1989,95.199,95.1992,95.5479,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.0498,92.2042,95.1986,0,8,8,53,1,40,54,NA,NA,NA,NA,NA,1,9,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,98.5448,98.5449,98.5449,98.8955,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4224,95.5515,98.5448,0,9,9,48,1,40,27,NA,NA,NA,NA,NA,1,10,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,101.9087,101.9087,101.9088,102.2591,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.1756,98.8994,101.9085,0,10,10,41,1,28,46,NA,NA,NA,NA,NA,1,11,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,105.2566,105.2567,105.2567,105.6056,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.0624,102.2629,105.2563,0,11,11,68,1,60,35,NA,NA,NA,NA,NA,1,12,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,108.6039,108.604,108.6041,108.9533,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.0089,105.6097,108.6036,0,12,12,103,1,200,28,NA,NA,NA,NA,NA,1,13,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,111.9499,111.95,111.95,112.3005,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.5192,108.9565,111.9499,0,13,13,65,1,50,54,NA,NA,NA,NA,NA,1,14,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,115.2979,115.298,115.298,115.6465,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7062,112.3052,115.2976,0,14,14,80,1,95,35,NA,NA,NA,NA,NA,1,15,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,118.6453,118.6454,118.6454,119.0117,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.0663,115.6492,118.645,0,15,15,17,1,12,35,NA,NA,NA,NA,NA,1,16,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,122.0085,122.0086,122.0086,122.3579,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.6777,119.0159,122.0082,0,16,16,77,1,90,54,NA,NA,NA,NA,NA,1,17,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,125.3557,125.3558,125.3558,125.7058,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.9138,122.3615,125.3554,0,17,17,49,1,40,33,NA,NA,NA,NA,NA,1,18,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,128.7034,128.7034,128.7036,129.0523,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.7098,125.7098,128.7026,0,18,18,4,1,7,32,NA,NA,NA,NA,NA,1,19,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,132.05,132.0502,132.0502,132.3996,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4614,129.0558,132.0497,0,19,19,91,1,150,33,NA,NA,NA,NA,NA,1,20,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,135.3972,135.3972,135.3972,135.7464,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.3254,132.4046,135.3969,0,20,20,85,1,100,31,NA,NA,NA,NA,NA,1,21,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,138.7605,138.7606,138.7606,139.1102,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.7803,135.7502,138.7603,0,21,21,28,1,21,32,NA,NA,NA,NA,NA,1,22,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,142.1077,142.1079,142.1079,142.4573,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.0489,139.1147,142.1074,0,22,22,106,1,200,47,NA,NA,NA,NA,NA,1,23,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,145.455,145.4551,145.4552,145.8042,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.5799,142.4608,145.4546,0,23,23,21,1,14,32,NA,NA,NA,NA,NA,1,24,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,148.8023,148.8024,148.8024,149.1508,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.9155,145.8087,148.802,0,24,24,9,1,10,29,NA,NA,NA,NA,NA,1,25,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,152.1493,152.1494,152.1495,152.4989,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.4401,149.1536,152.1491,0,25,25,82,1,95,47,NA,NA,NA,NA,NA,1,26,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,155.4962,155.4962,155.4962,155.8459,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.7701,152.5028,155.496,0,26,26,8,1,10,27,NA,NA,NA,NA,NA,1,27,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,158.86,158.86,158.8601,159.2098,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.8891,155.8496,158.8597,0,27,27,73,1,90,30,NA,NA,NA,NA,NA,1,28,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,162.206,162.206,162.206,162.5561,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.2885,159.2143,162.2059,0,28,28,95,1,150,54,NA,NA,NA,NA,NA,1,29,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,165.5546,165.5546,165.5547,165.9036,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.9086,162.5602,165.5543,0,29,29,42,1,30,26,NA,NA,NA,NA,NA,1,30,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,168.9011,168.9011,168.9012,169.2511,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7774,165.908,168.9008,0,30,30,61,1,50,30,NA,NA,NA,NA,NA,1,31,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,172.2474,172.2474,172.2474,172.5978,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4151,169.2551,172.2473,0,31,31,55,1,45,29,NA,NA,NA,NA,NA,1,32,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,175.5956,175.5956,175.5956,175.9449,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.3097,172.6011,175.5953,0,32,32,78,1,95,31,NA,NA,NA,NA,NA,1,33,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,178.9593,178.9594,178.9594,179.3088,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.2111,175.9499,178.959,0,33,33,3,1,7,30,NA,NA,NA,NA,NA,1,34,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,182.3062,182.3062,182.3063,182.6549,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.1745,179.3126,182.306,0,34,34,81,1,95,40,NA,NA,NA,NA,NA,1,35,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,185.6535,185.6536,185.6537,186.0019,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7356,182.6569,185.6533,0,35,35,7,1,10,26,NA,NA,NA,NA,NA,1,36,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,189.0001,189.0002,189.0002,189.3499,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.8237,186.0035,188.9999,0,36,36,31,1,25,29,NA,NA,NA,NA,NA,1,37,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,192.3467,192.3468,192.3468,192.6961,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.9183,189.3543,192.3465,0,37,37,22,1,14,35,NA,NA,NA,NA,NA,1,38,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,195.7112,195.7113,195.7113,196.0609,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5357,192.6976,195.711,0,38,38,24,1,21,26,NA,NA,NA,NA,NA,1,39,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,199.0583,199.0586,199.0586,199.4069,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.1459,196.0645,199.0579,0,39,39,2,1,7,28,NA,NA,NA,NA,NA,1,40,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,202.4051,202.4051,202.4052,202.7548,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.3348,199.4091,202.4048,0,40,40,20,1,14,28,NA,NA,NA,NA,NA,1,41,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,205.7525,205.7526,205.7526,206.102,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.3083,202.7584,205.7523,0,41,41,11,1,10,32,NA,NA,NA,NA,NA,1,42,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,209.0998,209.0998,209.0998,209.449,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5688,206.1063,209.0995,0,42,42,39,1,28,35,NA,NA,NA,NA,NA,1,43,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,212.4466,212.4467,212.4467,212.7964,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.5478,209.4526,212.4462,0,43,43,16,1,12,33,NA,NA,NA,NA,NA,1,44,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,215.8103,215.8104,215.8105,216.159,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.9323,212.8004,215.8101,0,44,44,101,1,180,54,NA,NA,NA,NA,NA,1,45,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,219.1578,219.1579,219.158,219.5068,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.1797,216.1607,219.1575,0,45,45,15,1,12,31,NA,NA,NA,NA,NA,1,46,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,222.5045,222.5045,222.5045,222.8542,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4481,219.5113,222.5042,0,46,46,92,1,150,35,NA,NA,NA,NA,NA,1,47,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,225.8518,226.1057,226.1058,226.2008,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,222.8581,225.8516,0,47,47,29,1,21,38,NA,NA,NA,NA,NA,1,48,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,229.1985,229.1986,229.1986,229.5483,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.2401,226.2054,229.1982,0,48,48,18,1,14,25,NA,NA,NA,NA,NA,1,49,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,232.5615,232.5615,232.5615,232.9113,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.1855,229.552,232.5614,0,49,49,75,1,90,40,NA,NA,NA,NA,NA,1,50,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,235.9094,235.9095,235.9096,236.2588,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.9632,232.9135,235.9092,0,50,50,46,1,30,32,NA,NA,NA,NA,NA,1,51,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,239.2564,239.2565,239.2566,239.6061,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.1726,236.2634,239.2562,0,51,51,66,1,60,29,NA,NA,NA,NA,NA,1,52,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,242.6039,242.604,242.6041,242.953,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2083,239.61,242.6036,0,52,52,6,1,10,25,NA,NA,NA,NA,NA,1,53,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,245.9511,245.9511,245.9511,246.3007,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7325,242.9569,245.9507,0,53,53,102,1,200,26,NA,NA,NA,NA,NA,1,54,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,249.2978,249.2979,249.2979,249.6466,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2391,246.3046,249.2975,0,54,54,44,1,30,29,NA,NA,NA,NA,NA,1,55,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,252.6618,252.662,252.6622,253.0118,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.1771,249.6484,252.6616,0,55,55,14,1,12,28,NA,NA,NA,NA,NA,1,56,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,256.0084,256.0086,256.0086,256.3578,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.6207,253.0155,256.0082,0,56,56,76,1,90,46,NA,NA,NA,NA,NA,1,57,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,259.3559,259.356,259.356,259.7053,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.5107,256.362,259.3556,0,57,57,43,1,30,27,NA,NA,NA,NA,NA,1,58,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,262.7024,262.7024,262.7024,263.0521,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.58,259.71,262.7021,0,58,58,37,1,28,28,NA,NA,NA,NA,NA,1,59,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,266.049,266.049,266.049,266.3986,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.271,263.0565,266.0489,0,59,59,86,1,100,38,NA,NA,NA,NA,NA,1,60,"binary"
"CEC4E0F433B4495E8CA266915FE46705",1,"01990a9a-efb7-7e96-ac48-a1902c4bf740","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h26.07.410",NA,NA,269.3969,269.397,269.3971,269.7464,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2352,266.4015,269.3967,0,60,60,100,1,180,46,NA,NA,NA,NA,NA,1,61,"binary"
